data,adresse,pasto_kodas,tipas,plotas_m2,kambariai,priklausiniai,kaina_eur,eur_m2,atstumas_m,latitude,longitude,sklypas
2022-07-08,10 PL VICTOR RICHARD,44000.0,namas,75.0,4.0,0,600677.0,8009.0,568.0,47.228895,-1.532817,44109000BX0303
2021-05-20,57 RUE PARMENTIER,44300.0,namas,155.0,6.0,0,400000.0,2581.0,572.0,47.229168,-1.524553,44109000BW0383
2023-06-22,136 BD ERNEST DALBY,44000.0,butas,35.0,1.0,0,112500.0,3214.0,574.0,47.220243,-1.532096,44109000CH0108
2021-09-15,41 RUE DES TROIS ROIS,44000.0,namas,158.0,7.0,0,663000.0,4196.0,575.0,47.229854,-1.529678,44109000BX0583
2024-05-23,20 BD LOUIS MILLET,44300.0,namas,51.0,3.0,1,280000.0,5490.0,575.0,47.22591,-1.521012,44109000CI0218
2024-05-23,2 AV FRANCOIS BROUSSAIS,44300.0,butas,128.0,6.0,1,301000.0,2352.0,576.0,47.226908,-1.521493,44109000BV0561
2023-02-09,8 AV FRANCOIS BROUSSAIS,44300.0,butas,77.0,3.0,1,192500.0,2500.0,576.0,47.226908,-1.521493,44109000BV0561
2022-06-30,8 AV FRANCOIS BROUSSAIS,44300.0,butas,85.0,4.0,1,168557.0,1983.0,576.0,47.226908,-1.521493,44109000BV0561
2022-07-18,8 AV FRANCOIS BROUSSAIS,44300.0,butas,85.0,4.0,1,300000.0,3529.0,576.0,47.226908,-1.521493,44109000BV0561
2021-07-15,4 AV FRANCOIS BROUSSAIS,44300.0,butas,88.0,4.0,1,174600.0,1984.0,576.0,47.226908,-1.521493,44109000BV0561
2022-03-29,4 AV FRANCOIS BROUSSAIS,44300.0,butas,68.0,3.0,1,134660.0,1980.0,576.0,47.226908,-1.521493,44109000BV0561
2023-05-12,12 RUE DU GOIS,44000.0,namas,119.0,4.0,0,392000.0,3294.0,576.0,47.22956,-1.531266,44109000BX0554
2022-11-21,4 AV FRANCOIS BROUSSAIS,44300.0,butas,85.0,4.0,1,168439.0,1982.0,576.0,47.226908,-1.521493,44109000BV0561
2025-09-10,6 AV FRANCOIS BROUSSAIS,44300.0,butas,85.0,4.0,1,120000.0,1412.0,576.0,47.226908,-1.521493,44109000BV0561
2021-12-30,2 AV FRANCOIS BROUSSAIS,44300.0,butas,66.0,3.0,1,134660.0,2040.0,576.0,47.226908,-1.521493,44109000BV0561
2021-05-28,2 AV FRANCOIS BROUSSAIS,44300.0,butas,85.0,4.0,1,168557.0,1983.0,576.0,47.226908,-1.521493,44109000BV0561
2023-12-08,4 AV FRANCOIS BROUSSAIS,44300.0,butas,132.0,6.0,1,328000.0,2485.0,576.0,47.226908,-1.521493,44109000BV0561
2025-11-04,8 AV FRANCOIS BROUSSAIS,44300.0,butas,85.0,4.0,1,270000.0,3176.0,576.0,47.226908,-1.521493,44109000BV0561
2022-05-18,55 RUE DES CHALATRES,44000.0,namas,63.0,3.0,1,370000.0,5873.0,577.0,47.228433,-1.533795,44109000CD0211
2021-04-16,47 BD DE DOULON,44300.0,namas,75.0,4.0,0,315000.0,4200.0,577.0,47.22417,-1.520832,44109000CI0155
2021-06-23,16 AV DES CHALATRES,44000.0,namas,98.0,3.0,1,245425.0,2504.0,579.0,47.227874,-1.534557,44109000CD0279
2023-11-08,138 BD ERNEST DALBY,44000.0,butas,24.0,1.0,1,80700.0,3362.0,581.0,47.220214,-1.532211,44109000CH0586
2023-06-21,28 RTE DE STE-LUCE,44300.0,butas,67.0,3.0,1,260600.0,3890.0,582.0,47.229349,-1.52474,44109000BW0555
2021-02-19,10 RUE DU GOIS,44000.0,namas,92.0,3.0,0,596025.0,6479.0,582.0,47.229644,-1.531167,44109000BX0555
2021-10-26,138 BD ERNEST DALBY,44000.0,butas,56.0,2.0,1,145000.0,2589.0,584.0,47.220155,-1.532129,44109000CH0107
2021-08-19,138 BD ERNEST DALBY,44000.0,butas,12.0,1.0,0,118000.0,9833.0,584.0,47.220155,-1.532129,44109000CH0107
2022-09-30,55 RUE DES CHALATRES,44000.0,namas,105.0,5.0,0,720000.0,6857.0,585.0,47.22851,-1.533837,44109000CD0210
2021-07-22,40 BD DES POILUS,44300.0,butas,66.0,3.0,2,196000.0,2970.0,586.0,47.23001,-1.527871,44109000BC0053
2022-09-26,40 BD DES POILUS,44300.0,butas,66.0,3.0,2,239900.0,3635.0,586.0,47.23001,-1.527871,44109000BC0053
2022-12-16,14 RUE DE PLOERMEL,44300.0,namas,64.0,3.0,0,315000.0,4922.0,589.0,47.225292,-1.52067,44109000CI0190
2022-05-30,14 RUE DE PLOERMEL,44300.0,namas,64.0,3.0,1,310000.0,4844.0,589.0,47.225292,-1.52067,44109000CI0190
2022-02-15,14 RUE DE PLOERMEL,44300.0,namas,64.0,3.0,1,130000.0,2031.0,589.0,47.225292,-1.52067,44109000CI0190
2025-11-07,8 RUE DU GOIS,44000.0,namas,125.0,4.0,0,516000.0,4128.0,592.0,47.229747,-1.531113,44109000BX0556
2022-06-01,4 AV LT DE LAVENNE DE MONTOISE,44000.0,namas,132.0,4.0,1,769420.0,5829.0,592.0,47.229026,-1.533097,44109000BX0315
2024-01-17,26 BD LOUIS MILLET,44300.0,butas,54.0,3.0,1,155000.0,2870.0,595.0,47.225965,-1.520759,44109000CI0223
2025-03-04,26 BD LOUIS MILLET,44300.0,butas,54.0,3.0,1,120000.0,2222.0,595.0,47.225965,-1.520759,44109000CI0223
2024-01-17,26 BD LOUIS MILLET,44300.0,butas,55.0,3.0,1,170000.0,3091.0,595.0,47.225965,-1.520759,44109000CI0223
2021-11-08,64 RUE DES CHALATRES,44000.0,namas,110.0,4.0,0,550000.0,5000.0,595.0,47.228886,-1.533409,44109000BX0317
2024-11-15,26 BD LOUIS MILLET,44300.0,butas,23.0,1.0,0,123000.0,5348.0,595.0,47.225965,-1.520759,44109000CI0223
2022-03-28,13 RUE DE PLOERMEL,44300.0,namas,138.0,6.0,1,673000.0,4877.0,596.0,47.225681,-1.520649,44109000CI0222
2023-01-06,6 RUE DES ROCHETTES,44000.0,butas,56.0,2.0,2,198500.0,3545.0,599.0,47.222303,-1.535477,44109000CE0152
2023-12-14,6 AV LT DE LAVENNE DE MONTOISE,44000.0,namas,120.0,4.0,1,675000.0,5625.0,599.0,47.229146,-1.533001,44109000BX0314
2022-02-28,6 RUE DES ROCHETTES,44000.0,butas,64.0,3.0,1,310000.0,4844.0,599.0,47.222303,-1.535477,44109000CE0152
2023-04-24,6 RUE DES ROCHETTES,44000.0,butas,37.0,1.0,2,161000.0,4351.0,599.0,47.222303,-1.535477,44109000CE0152
2024-01-24,8 AV LUDOVIC CORMERAIS,44000.0,namas,114.0,6.0,0,545000.0,4781.0,599.0,47.221591,-1.534827,44109000CH0807
2022-01-20,6 RUE DES ROCHETTES,44000.0,butas,52.0,2.0,2,236000.0,4538.0,599.0,47.222303,-1.535477,44109000CE0152
2021-10-15,6 RUE DES ROCHETTES,44000.0,butas,67.0,3.0,2,240000.0,3582.0,599.0,47.222303,-1.535477,44109000CE0152
2025-07-17,6 RUE DES ROCHETTES,44000.0,butas,67.0,3.0,2,259050.0,3866.0,599.0,47.222303,-1.535477,44109000CE0152
2021-04-30,6 RUE DES ROCHETTES,44000.0,butas,37.0,1.0,1,134700.0,3641.0,599.0,47.222303,-1.535477,44109000CE0152
2021-07-13,140 BD ERNEST DALBY,44000.0,butas,32.0,1.0,1,121000.0,3781.0,601.0,47.220047,-1.532311,44109000CH0106
2024-04-29,140 BD ERNEST DALBY,44000.0,butas,25.0,2.0,0,100500.0,4020.0,601.0,47.220047,-1.532311,44109000CH0106
2022-07-19,140 BD ERNEST DALBY,44000.0,butas,19.0,1.0,1,116000.0,6105.0,601.0,47.220047,-1.532311,44109000CH0106
2021-08-30,140 BD ERNEST DALBY,44000.0,butas,35.0,1.0,1,133000.0,3800.0,601.0,47.220047,-1.532311,44109000CH0106
2022-03-08,42 RUE PARMENTIER,44300.0,butas,48.0,3.0,1,157000.0,3271.0,602.0,47.229396,-1.524317,44109000BV0235
2024-06-28,42 RUE PARMENTIER,44300.0,butas,52.0,3.0,1,164000.0,3154.0,602.0,47.229396,-1.524317,44109000BV0235
2021-11-12,59 RUE DES CHALATRES,44000.0,butas,57.0,2.0,0,180000.0,3158.0,607.0,47.228614,-1.534091,44109000CD0208
2021-10-12,59 RUE DES CHALATRES,44000.0,butas,44.0,2.0,2,150000.0,3409.0,607.0,47.228614,-1.534091,44109000CD0208
2024-09-09,2 RUE DES ROCHETTES,44000.0,butas,37.0,2.0,1,98000.0,2649.0,607.0,47.222113,-1.535442,44109000CE0093
2025-02-20,2 RUE DES ROCHETTES,44000.0,butas,40.0,2.0,1,160250.0,4006.0,607.0,47.222113,-1.535442,44109000CE0093
2023-08-30,5 AV DE LA VALTAISERIE,44300.0,namas,110.0,4.0,1,675000.0,6136.0,608.0,47.228583,-1.52269,44109000BV0218
2021-06-11,26 RUE PARMENTIER,44300.0,namas,85.0,4.0,0,450000.0,5294.0,611.0,47.229064,-1.523408,44109000BV0227
2021-01-18,44 RUE PARMENTIER,44300.0,butas,30.0,1.0,0,133500.0,4450.0,612.0,47.229514,-1.52437,44109000BV0001
2023-12-04,44 RUE PARMENTIER,44300.0,butas,30.0,1.0,0,118000.0,3933.0,612.0,47.229514,-1.52437,44109000BV0001
2023-04-28,44 RUE PARMENTIER,44300.0,butas,90.0,4.0,1,352000.0,3911.0,612.0,47.229514,-1.52437,44109000BV0001
2025-03-27,142 BD ERNEST DALBY,44000.0,butas,30.0,1.0,0,82000.0,2733.0,613.0,47.220019,-1.532554,44109000CH0097
2025-05-16,8 RUE DE LA PETITE ROCHE,44300.0,namas,157.0,6.0,1,700000.0,4459.0,616.0,47.222847,-1.520774,44109000CI0322
2025-12-05,17 RUE DE PLOERMEL,44300.0,namas,166.0,5.0,1,526000.0,3169.0,617.0,47.22577,-1.520394,44109000CI0226
2021-03-19,10 AV DE LA GRANDE OURSE,44300.0,namas,118.0,4.0,0,508000.0,4305.0,619.0,47.228118,-1.521906,44109000BV0267
2021-08-12,144 BD ERNEST DALBY,44000.0,butas,28.0,1.0,1,95000.0,3393.0,620.0,47.220006,-1.53271,44109000CH0096
2022-05-19,144 BD ERNEST DALBY,44000.0,butas,28.0,1.0,1,145000.0,5179.0,620.0,47.220006,-1.53271,44109000CH0096
2024-07-31,144 BD ERNEST DALBY,44000.0,butas,37.0,2.0,1,125400.0,3389.0,620.0,47.220006,-1.53271,44109000CH0096
2023-04-25,32 RUE FRANCIS LERAY,44000.0,butas,66.0,4.0,2,266249.88,4034.0,622.0,47.230135,-1.530639,44109000BX0178
2021-04-09,4 RUE DU GOIS,44000.0,butas,75.0,4.0,1,250000.0,3333.0,622.0,47.230135,-1.530639,44109000BX0178
2025-06-25,32 RUE FRANCIS LERAY,44000.0,butas,59.0,2.0,2,232500.0,3941.0,622.0,47.230135,-1.530639,44109000BX0178
2025-02-19,32 RUE FRANCIS LERAY,44000.0,butas,56.0,2.0,2,149950.0,2678.0,622.0,47.230135,-1.530639,44109000BX0178
2023-01-24,30 RUE FRANCIS LERAY,44000.0,butas,69.0,3.0,2,185000.0,2681.0,622.0,47.230135,-1.530639,44109000BX0178
2023-08-29,4 RUE DU GOIS,44000.0,butas,65.0,3.0,2,190000.0,2923.0,622.0,47.230135,-1.530639,44109000BX0178
2021-03-19,4 RUE DU GOIS,44000.0,butas,65.0,3.0,1,185000.0,2846.0,622.0,47.230135,-1.530639,44109000BX0178
2023-08-24,30 RUE FRANCIS LERAY,44000.0,butas,77.0,4.0,2,250000.0,3247.0,622.0,47.230135,-1.530639,44109000BX0178
2023-12-19,61 RUE DES CHALATRES,44000.0,butas,55.0,2.0,1,97500.0,1773.0,626.0,47.228822,-1.534135,44109000CD0207
2023-04-27,61 RUE DES TROIS ROIS,44000.0,butas,85.0,4.0,2,219000.0,2576.0,629.0,47.230251,-1.530347,44109000BX0179
2022-05-20,9 AV LT DE LAVENNE DE MONTOISE,44000.0,namas,90.0,4.0,1,420000.0,4667.0,629.0,47.229179,-1.5336,44109000BX0322
2025-07-09,61 RUE DES TROIS ROIS,44000.0,butas,68.0,3.0,2,165000.0,2426.0,629.0,47.230251,-1.530347,44109000BX0179
2021-07-15,61 RUE DES TROIS ROIS,44000.0,butas,69.0,3.0,2,223000.0,3232.0,629.0,47.230251,-1.530347,44109000BX0179
2021-10-22,68 RUE DES CHALATRES,44000.0,namas,42.0,2.0,0,300000.0,7143.0,631.0,47.229113,-1.53377,44109000BX0323
2024-09-20,1 RUE DES ROCHETTES,44000.0,butas,15.0,1.0,1,53900.0,3593.0,635.0,47.22197,-1.535749,44109000CE0179
2023-06-19,36 BD LOUIS MILLET,44300.0,butas,83.0,4.0,2,350000.0,4217.0,635.0,47.226128,-1.520269,44109000CI0230
2025-08-22,1 RUE DES ROCHETTES,44000.0,butas,19.0,1.0,0,97500.0,5132.0,635.0,47.22197,-1.535749,44109000CE0179
2023-07-31,68 RUE DES CHALATRES,44000.0,namas,62.0,3.0,0,310000.0,5000.0,637.0,47.229142,-1.53384,44109000BX0324
2023-06-12,3 RUE DES ROCHETTES,44000.0,namas,60.0,4.0,0,252400.0,4207.0,638.0,47.222045,-1.535853,44109000CE0138
2024-02-15,24 RUE DE PLOERMEL,44300.0,namas,126.0,4.0,0,410306.0,3256.0,640.0,47.225494,-1.520026,44109000CI0186
2023-03-23,27 RUE DES ROCHETTES,44000.0,namas,136.0,6.0,1,715000.0,5257.0,644.0,47.22319,-1.536617,44109000CE0062
2024-11-22,19 RUE FRANCIS LERAY,44000.0,butas,52.0,2.0,2,213500.0,4106.0,644.0,47.230166,-1.531438,44109000BX0725
2021-08-03,19 RUE FRANCIS LERAY,44000.0,butas,70.0,3.0,3,425190.0,6074.0,644.0,47.230166,-1.531438,44109000BX0725
2022-07-08,36 RTE DE STE-LUCE,44300.0,namas,52.0,3.0,0,275000.0,5288.0,644.0,47.229744,-1.524113,44109000BV0512
2025-04-01,3 RUE COMMANDANT RIVIERE,44000.0,butas,25.0,1.0,1,110000.0,4400.0,644.0,47.222676,-1.536374,44109000CE0072
2023-10-19,9 RUE DES ROCHETTES,44000.0,butas,75.0,4.0,1,273500.0,3647.0,644.0,47.222241,-1.536089,44109000CE0082
2023-08-10,3 RUE COMMANDANT RIVIERE,44000.0,butas,73.0,3.0,1,298160.0,4084.0,644.0,47.222676,-1.536374,44109000CE0072
2023-09-01,15 AV DE LA VALTAISERIE,44300.0,namas,62.0,4.0,0,445000.0,7177.0,644.0,47.228917,-1.522501,44109000BV0213
2023-05-05,3 RUE COMMANDANT RIVIERE,44000.0,butas,42.0,2.0,1,160000.0,3810.0,644.0,47.222676,-1.536374,44109000CE0072
2024-11-27,19 RUE FRANCIS LERAY,44000.0,butas,99.0,3.0,2,450000.0,4545.0,644.0,47.230166,-1.531438,44109000BX0725
2022-09-21,36 RTE DE STE-LUCE,44300.0,butas,43.0,2.0,1,165000.0,3837.0,644.0,47.229744,-1.524113,44109000BV0512
2022-12-16,36 RTE DE STE-LUCE,44300.0,butas,31.0,2.0,1,135000.0,4355.0,644.0,47.229744,-1.524113,44109000BV0512
2022-05-20,21 RUE FRANCIS LERAY,44000.0,butas,93.0,4.0,2,589000.0,6333.0,644.0,47.230166,-1.531438,44109000BX0725
2023-08-28,7 RUE DES ROCHETTES,44000.0,butas,56.0,3.0,1,310000.0,5536.0,644.0,47.222161,-1.536035,44109000CE0086
2021-10-19,9 RUE DES ROCHETTES,44000.0,butas,75.0,4.0,1,293000.0,3907.0,644.0,47.222241,-1.536089,44109000CE0082
2022-10-11,3 RUE COMMANDANT RIVIERE,44000.0,butas,44.0,2.0,1,145000.0,3295.0,644.0,47.222676,-1.536374,44109000CE0072
2023-02-24,36 RUE D ALLONVILLE,44000.0,butas,75.0,3.0,1,299050.0,3987.0,647.0,47.221884,-1.535857,44109000CE0091
2024-08-13,70 RUE DES CHALATRES,44000.0,namas,44.0,2.0,0,371430.0,8442.0,647.0,47.229225,-1.533898,44109000BX0325
2022-08-22,36 RUE D ALLONVILLE,44000.0,butas,62.0,3.0,1,263000.0,4242.0,647.0,47.221884,-1.535857,44109000CE0091
2022-06-22,3 RUE FRANCISCO FERRER,44000.0,butas,24.0,3.0,0,144000.0,6000.0,648.0,47.219948,-1.533245,44109000CH0091
2025-04-22,3 RUE FRANCISCO FERRER,44000.0,butas,18.0,1.0,0,82615.02,4590.0,648.0,47.219948,-1.533245,44109000CH0091
2021-05-12,3 RUE FRANCISCO FERRER,44000.0,butas,21.0,1.0,0,95000.0,4524.0,648.0,47.219948,-1.533245,44109000CH0091
2022-07-21,3 RUE FRANCISCO FERRER,44000.0,butas,36.0,2.0,0,133000.0,3694.0,648.0,47.219948,-1.533245,44109000CH0091
2024-08-22,1 BD STALINGRAD,44000.0,butas,22.0,1.0,0,86800.0,3945.0,650.0,47.219908,-1.533219,44109000CH0600
2025-04-28,1 BD STALINGRAD,44000.0,butas,28.0,2.0,0,115000.0,4107.0,650.0,47.219908,-1.533219,44109000CH0600
2023-04-06,1 BD STALINGRAD,44000.0,butas,28.0,1.0,0,60000.0,2143.0,650.0,47.219908,-1.533219,44109000CH0600
2024-07-18,1 BD STALINGRAD,44000.0,butas,13.0,1.0,1,76000.0,5846.0,650.0,47.219908,-1.533219,44109000CH0600
2024-12-11,1 BD STALINGRAD,44000.0,butas,22.0,1.0,0,90000.0,4091.0,650.0,47.219908,-1.533219,44109000CH0600
2023-10-25,27 BD LOUIS MILLET,44300.0,butas,50.0,2.0,0,130000.0,2600.0,651.0,47.226683,-1.520284,44109000BV0563
2021-03-01,6 RUE DE LA MOUTONNERIE,44000.0,butas,62.0,3.0,0,125000.0,2016.0,651.0,47.220109,-1.533639,44109000CH0079
2025-06-18,29 BD LOUIS MILLET,44300.0,butas,65.0,3.0,1,165000.0,2538.0,651.0,47.226683,-1.520284,44109000BV0563
2023-02-07,31 BD LOUIS MILLET,44300.0,butas,85.0,4.0,1,210000.0,2471.0,651.0,47.226683,-1.520284,44109000BV0563
2023-08-04,23 BD LOUIS MILLET,44300.0,butas,71.0,3.0,0,180000.0,2535.0,651.0,47.226683,-1.520284,44109000BV0563
2023-12-28,31 BD LOUIS MILLET,44300.0,butas,86.0,4.0,0,176000.0,2047.0,651.0,47.226683,-1.520284,44109000BV0563
2022-03-24,6 RUE DE LA MOUTONNERIE,44000.0,butas,31.0,1.0,1,97000.0,3129.0,651.0,47.220109,-1.533639,44109000CH0079
2023-12-15,6 RUE DE LA MOUTONNERIE,44000.0,butas,31.0,1.0,0,37120.0,1197.0,651.0,47.220109,-1.533639,44109000CH0079
2023-04-06,29 BD LOUIS MILLET,44300.0,butas,33.0,1.0,0,88000.0,2667.0,651.0,47.226683,-1.520284,44109000BV0563
2022-03-18,6 RUE DE LA MOUTONNERIE,44000.0,butas,31.0,1.0,1,63000.0,2032.0,651.0,47.220109,-1.533639,44109000CH0079
2023-09-12,23 BD LOUIS MILLET,44300.0,butas,71.0,3.0,0,180000.0,2535.0,651.0,47.226683,-1.520284,44109000BV0563
2022-07-12,31 RUE DES ROCHETTES,44000.0,namas,110.0,4.0,0,670000.0,6091.0,651.0,47.223257,-1.536747,44109000CE0052
2023-06-13,29 BD LOUIS MILLET,44300.0,butas,51.0,2.0,0,130000.0,2549.0,651.0,47.226683,-1.520284,44109000BV0563
2024-08-07,29 BD LOUIS MILLET,44300.0,butas,33.0,1.0,0,74773.0,2266.0,651.0,47.226683,-1.520284,44109000BV0563
2023-02-21,23 BD LOUIS MILLET,44300.0,butas,73.0,3.0,0,180000.0,2466.0,651.0,47.226683,-1.520284,44109000BV0563
2023-06-13,23 BD LOUIS MILLET,44300.0,butas,73.0,3.0,0,180000.0,2466.0,651.0,47.226683,-1.520284,44109000BV0563
2025-05-16,31 BD LOUIS MILLET,44300.0,butas,85.0,4.0,1,190000.0,2235.0,651.0,47.226683,-1.520284,44109000BV0563
2023-09-14,29 BD LOUIS MILLET,44300.0,butas,65.0,3.0,0,175000.0,2692.0,651.0,47.226683,-1.520284,44109000BV0563
2023-07-28,23 BD LOUIS MILLET,44300.0,butas,67.0,3.0,0,171000.0,2552.0,651.0,47.226683,-1.520284,44109000BV0563
2025-10-23,9 IMP COTTINEAU,44000.0,namas,50.0,3.0,1,415000.0,8300.0,652.0,47.228508,-1.535052,44109000CD0194
2024-08-21,62 RUE DES AGENETS,44000.0,namas,140.0,6.0,1,575000.0,4107.0,652.0,47.23007,-1.532048,44109000BX0247
2023-06-13,65 BD DES POILUS,44300.0,namas,120.0,5.0,1,660000.0,5500.0,653.0,47.230545,-1.52979,44109000BX0140
2021-12-03,6 RUE COMMANDANT RIVIERE,44000.0,namas,184.0,5.0,0,757000.0,4114.0,655.0,47.222872,-1.536632,44109000CE0066
2022-08-08,7 IMP COTTINEAU,44000.0,namas,73.0,2.0,0,108000.0,1479.0,655.0,47.228629,-1.534946,44109000CD0368
2025-06-24,7 IMP COTTINEAU,44000.0,namas,73.0,2.0,0,747000.0,10233.0,655.0,47.228629,-1.534946,44109000CD0368
2023-04-12,39 RUE DES ROCHETTES,44000.0,namas,64.0,3.0,0,375000.0,5859.0,658.0,47.22384,-1.537026,44109000CE0048
2023-01-30,28 RUE DE COULMIERS,44000.0,butas,51.0,3.0,0,44000.0,863.0,659.0,47.221326,-1.535526,44109000CH0006
2023-07-27,28 RUE DE COULMIERS,44000.0,butas,23.0,1.0,0,105000.0,4565.0,659.0,47.221326,-1.535526,44109000CH0006
2022-08-22,28 RUE DE COULMIERS,44000.0,butas,25.0,1.0,0,130500.0,5220.0,659.0,47.221326,-1.535526,44109000CH0006
2021-08-20,28 RUE DE COULMIERS,44000.0,butas,23.0,1.0,0,93500.0,4065.0,659.0,47.221326,-1.535526,44109000CH0006
2023-11-10,28 RUE DE COULMIERS,44000.0,butas,28.0,2.0,0,100000.0,3571.0,659.0,47.221326,-1.535526,44109000CH0006
2024-02-07,14 RUE DE COULMIERS,44000.0,butas,40.0,2.0,1,130000.0,3250.0,659.0,47.2207,-1.534774,44109000CH0039
2022-12-15,14 RUE DE COULMIERS,44000.0,butas,24.0,0.0,1,20000.0,833.0,659.0,47.2207,-1.534774,44109000CH0039
2024-02-16,28 RUE DE COULMIERS,44000.0,butas,27.0,1.0,0,75000.0,2778.0,659.0,47.221326,-1.535526,44109000CH0006
2022-01-11,2 BD STALINGRAD,44000.0,butas,18.0,1.0,0,99000.0,5500.0,660.0,47.219862,-1.533356,44109000CH0599
2025-06-25,37 RUE DES ROCHETTES,44000.0,butas,56.0,2.0,1,215000.0,3839.0,663.0,47.223684,-1.537048,44109000CE0049
2021-04-13,38 RUE DE COULMIERS,44000.0,butas,68.0,3.0,0,210000.0,3088.0,663.0,47.222023,-1.536218,44109000CE0085
2025-06-26,38 RUE DE COULMIERS,44000.0,butas,56.0,3.0,1,190000.0,3393.0,663.0,47.222023,-1.536218,44109000CE0085
2024-01-17,37 RUE DES ROCHETTES,44000.0,butas,56.0,2.0,1,130000.0,2321.0,663.0,47.223684,-1.537048,44109000CE0049
2021-06-15,38 RUE DE COULMIERS,44000.0,butas,56.0,3.0,1,195000.0,3482.0,663.0,47.222023,-1.536218,44109000CE0085
2025-04-28,37 RUE DES ROCHETTES,44000.0,butas,25.0,1.0,0,75000.0,3000.0,663.0,47.223684,-1.537048,44109000CE0049
2021-05-06,46 RUE DE COULMIERS,44000.0,butas,108.0,5.0,1,410000.0,3796.0,665.0,47.222365,-1.536484,44109000CE0078
2024-11-19,46 RUE DE COULMIERS,44000.0,butas,50.0,3.0,1,165000.0,3300.0,665.0,47.222365,-1.536484,44109000CE0078
2022-04-22,46 RUE DE COULMIERS,44000.0,butas,60.0,3.0,1,180000.0,3000.0,665.0,47.222365,-1.536484,44109000CE0078
2025-12-17,46 RUE DE COULMIERS,44000.0,butas,62.0,3.0,1,218000.0,3516.0,665.0,47.222365,-1.536484,44109000CE0078
2025-06-13,42 RUE DE COULMIERS,44000.0,butas,63.0,3.0,1,290000.0,4603.0,666.0,47.22219,-1.536376,44109000CE0083
2024-05-31,42 RUE DE COULMIERS,44000.0,butas,30.0,2.0,2,115000.0,3833.0,666.0,47.22219,-1.536376,44109000CE0083
2021-10-06,36 RUE DE COULMIERS,44000.0,butas,24.0,1.0,1,180000.0,7500.0,666.0,47.221941,-1.536197,44109000CE0089
2021-06-02,36 RUE DE COULMIERS,44000.0,butas,25.0,1.0,1,115000.0,4600.0,666.0,47.221941,-1.536197,44109000CE0089
2021-05-28,42 RUE DE COULMIERS,44000.0,butas,63.0,3.0,1,275000.0,4365.0,666.0,47.22219,-1.536376,44109000CE0083
2023-12-29,42 RUE DE COULMIERS,44000.0,butas,32.0,2.0,1,97000.0,3031.0,666.0,47.22219,-1.536376,44109000CE0083
2021-07-30,34 RUE DE COULMIERS,44000.0,namas,102.0,5.0,1,480000.0,4706.0,667.0,47.221793,-1.536091,44109000CE0090
2022-12-07,32 RUE DE COULMIERS,44000.0,butas,26.0,2.0,1,90000.0,3462.0,667.0,47.221793,-1.536091,44109000CE0090
2025-12-18,90 AV FRANCOIS BROUSSAIS,44300.0,butas,24.0,1.0,1,100000.0,4167.0,668.0,47.227183,-1.520341,44109000BV0463
2025-09-23,90 AV FRANCOIS BROUSSAIS,44300.0,butas,52.0,3.0,1,180000.0,3462.0,668.0,47.227183,-1.520341,44109000BV0463
2021-01-04,90 AV FRANCOIS BROUSSAIS,44300.0,butas,35.0,2.0,1,160000.0,4571.0,668.0,47.227183,-1.520341,44109000BV0463
2024-01-19,90 AV FRANCOIS BROUSSAIS,44300.0,butas,40.0,2.0,1,145000.0,3625.0,668.0,47.227183,-1.520341,44109000BV0463
2022-01-17,90 AV FRANCOIS BROUSSAIS,44300.0,butas,21.0,1.0,1,95000.0,4524.0,668.0,47.227183,-1.520341,44109000BV0463
2022-08-09,90 AV FRANCOIS BROUSSAIS,44300.0,butas,21.0,1.0,1,105000.0,5000.0,668.0,47.227183,-1.520341,44109000BV0463
2023-08-31,90 AV FRANCOIS BROUSSAIS,44300.0,butas,22.0,1.0,1,101000.0,4591.0,668.0,47.227183,-1.520341,44109000BV0463
2023-08-04,90 AV FRANCOIS BROUSSAIS,44300.0,butas,35.0,2.0,1,120000.0,3429.0,668.0,47.227183,-1.520341,44109000BV0463
2025-06-13,90 AV FRANCOIS BROUSSAIS,44300.0,butas,20.0,1.0,1,85000.0,4250.0,668.0,47.227183,-1.520341,44109000BV0463
2023-03-16,90 AV FRANCOIS BROUSSAIS,44300.0,butas,23.0,1.0,0,105000.0,4565.0,668.0,47.227183,-1.520341,44109000BV0463
2024-06-28,90 AV FRANCOIS BROUSSAIS,44300.0,butas,23.0,1.0,1,100000.0,4348.0,668.0,47.227183,-1.520341,44109000BV0463
2022-09-02,90 AV FRANCOIS BROUSSAIS,44300.0,butas,23.0,1.0,1,98500.0,4283.0,668.0,47.227183,-1.520341,44109000BV0463
2024-03-29,90 AV FRANCOIS BROUSSAIS,44300.0,butas,22.0,1.0,1,104500.0,4750.0,668.0,47.227183,-1.520341,44109000BV0463
2024-09-23,90 AV FRANCOIS BROUSSAIS,44300.0,butas,20.0,1.0,1,85300.0,4265.0,668.0,47.227183,-1.520341,44109000BV0463
2022-05-04,90 AV FRANCOIS BROUSSAIS,44300.0,butas,40.0,2.0,1,143000.0,3575.0,668.0,47.227183,-1.520341,44109000BV0463
2022-07-07,90 AV FRANCOIS BROUSSAIS,44300.0,butas,20.0,1.0,1,114000.0,5700.0,668.0,47.227183,-1.520341,44109000BV0463
2022-10-25,90 AV FRANCOIS BROUSSAIS,44300.0,butas,35.0,2.0,1,137000.0,3914.0,668.0,47.227183,-1.520341,44109000BV0463
